date,symbol,eps,epsEstimated,time,revenue,revenueEstimated,updatedFromDate,fiscalDateEnding
2013-07-25,BSX,0.18,0.1,bmo,1809000000.0,1356750000.0,2024-05-03,2013-06-30
2025-07-23,BTI,,,bmo,,,2024-12-09,2025-06-30
2025-04-24,BTI,,,bmo,,,2024-12-09,2025-03-30
2025-02-06,BTI,,,bmo,,,2024-12-09,2024-09-30
2024-07-25,BTI,1.27,2.19,bmo,7809369000.0,16216931250.0,2024-12-09,2024-06-30
2024-04-24,BTI,1.26,,bmo,7743967000.0,,2024-12-09,2024-03-31
2024-03-13,BTI,-10.39839,,bmo,17496307774.0,,2024-12-09,2023-12-31
2024-02-08,BTI,-5.00626,2.49,bmo,8418023835.0,18849211175.0,2024-12-09,2023-09-30
2023-07-26,BTI,2.35,2.24,bmo,8306994994.0,17132455699.0,2024-12-09,2023-03-31
2023-06-30,BTI,2.23,,bmo,17020674325.0,,2024-12-09,2023-06-30
2023-02-10,BTI,2.58,,bmo,18173029020.0,,2024-12-09,2022-12-31
2023-02-09,BTI,1.28,2.46,bmo,8179361373.0,18683639078.0,2024-12-09,2022-09-30
2022-07-27,BTI,2.01,2.04,bmo,8439286440.0,15744050202.0,2024-12-09,2022-03-31
2022-06-30,BTI,0.993,,bmo,15621263002.0,,2024-12-09,2022-06-30
2022-02-11,BTI,2.37,2.44,bmo,9123858144.0,18335114472.0,2024-12-09,2021-09-30
2021-12-31,BTI,2.08,,bmo,18222579192.0,,2024-12-09,2021-12-31
2021-07-28,BTI,2.14,2.13,bmo,8410346943.0,16897453626.0,2024-12-09,2021-03-31
2021-06-30,BTI,1.96,,bmo,16822765666.0,,2024-12-09,2021-06-30
2021-02-17,BTI,2.41,2.35,bmo,8715167019.0,18136542742.0,2024-12-09,2020-09-30
2020-12-31,BTI,1.74,,bmo,18370128982.0,,2024-12-09,2020-12-31
2020-07-31,BTI,2.07,1.97,bmo,7573144795.0,15318236214.0,2024-12-09,2020-03-31
2020-06-30,BTI,1.88,,bmo,15294042656.0,,2024-12-09,2020-06-30
2020-02-27,BTI,2.25,2.26,bmo,17569229222.0,17485713525.0,2024-12-09,2019-12-31
2019-10-31,BTI,0.777,,bmo,8440008719.0,,2024-12-09,2019-09-30
2019-08-01,BTI,1.5,,bmo,7973705909.0,,2024-12-09,2019-03-31
2019-06-30,BTI,1.56,,bmo,15424558193.0,,2024-12-09,2019-06-30
2019-02-28,BTI,0.954,,bmo,8416890694.0,,2024-12-09,2018-09-30
2018-12-31,BTI,0.979,,bmo,8634187856.0,,2024-12-09,2018-12-31
2018-07-26,BTI,0.825,,bmo,8179281844.0,,2024-12-09,2018-03-31
2018-06-30,BTI,0.771,,bmo,7643469255.0,,2024-12-09,2018-06-30
2018-02-22,BTI,10.54,,bmo,8135391812.0,,2024-12-09,2017-09-30
2017-12-31,BTI,10.57,,bmo,8164273988.0,,2024-12-09,2017-12-31
2017-07-27,BTI,0.757,,bmo,4627810170.0,,2024-12-09,2017-03-31
2017-06-30,BTI,0.786,,bmo,4804136648.0,,2024-12-09,2017-06-30
2017-02-23,BTI,0.686,,bmo,4835862072.0,,2024-12-09,2016-09-30
2016-12-31,BTI,0.65,,bmo,4578489654.0,,2024-12-09,2016-12-31
2016-07-28,BTI,1.03,,bmo,4777543221.0,,2024-12-09,2016-03-31
2016-06-30,BTI,0.955,,bmo,4442149208.0,,2024-12-09,2016-06-30
2016-02-25,BTI,0.668,,bmo,5077561343.0,,2024-12-09,2015-09-30
2015-12-31,BTI,0.653,,bmo,4960420655.0,,2024-12-09,2015-12-31
2015-07-29,BTI,1.11,,bmo,4995918287.0,,2024-12-09,2015-06-30
2015-04-29,BTI,1.05,,bmo,4749658201.0,,2024-12-09,2015-03-31
2015-02-26,BTI,0.592,,bmo,5782708218.0,,2024-12-09,2014-09-30
2014-12-31,BTI,0.589,,bmo,5758402935.0,,2024-12-09,2014-12-31
2014-06-30,BTI,0.799,,bmo,5829396034.0,,2024-12-09,2014-06-30
2014-03-31,BTI,0.773,,bmo,5643834993.0,,2024-12-09,2014-03-31
2013-12-31,BTI,0.8,,bmo,6248418705.0,,2024-12-09,2013-12-31
2013-09-30,BTI,0.794,,bmo,6203602241.0,,2024-12-09,2013-09-30
2013-06-30,BTI,0.811,,bmo,5784756862.0,,2024-12-09,2013-06-30
2013-03-31,BTI,0.806,,bmo,5749076967.0,,2024-12-09,2013-03-31
2012-12-31,BTI,0.762,,bmo,6050077449.0,,2024-12-09,2012-12-31
2025-10-29,BUD,,,bmo,,,2024-12-03,2025-09-30
2025-07-30,BUD,,,bmo,,,2024-12-03,2025-06-30
2025-05-06,BUD,,,bmo,,,2024-12-03,2025-03-30
2025-02-26,BUD,,0.75,bmo,,14790525570.0,2024-12-03,2024-12-30
2024-10-31,BUD,0.98,0.89,bmo,15046000000.0,14790525570.0,2024-12-03,2024-09-30
2024-08-01,BUD,0.91,0.87,bmo,29880000000.0,13560500000.0,2024-12-03,2024-06-30
2024-05-08,BUD,0.75,0.69,bmo,14547000000.0,14415500000.0,2024-12-03,2024-03-31
2024-02-28,BUD,0.82,0.76,bmo,30032414167.0,,2024-12-03,2023-12-31
2023-10-31,BUD,0.86,0.83,bmo,15574000000.0,,2024-12-03,2023-09-30
2023-08-03,BUD,0.72,0.68,bmo,15120000000.0,,2024-12-03,2023-06-30
2023-05-04,BUD,0.65,0.62,bmo,14213000000.0,,2024-12-03,2023-03-31
2023-03-02,BUD,0.98,0.72,bmo,14668000000.0,15370300000.0,2024-12-03,2022-12-31
2022-10-27,BUD,0.84,0.77,bmo,15091000000.0,15079800000.0,2024-12-03,2022-09-30
2022-07-28,BUD,0.75,0.73,bmo,14792000000.0,13093300000.0,2024-12-03,2022-06-30
2022-05-05,BUD,0.67,0.6,bmo,13235000000.0,13128700000.0,2024-12-03,2022-03-31
2022-02-24,BUD,0.9,0.76,bmo,14198000000.0,13826100000.0,2024-12-03,2021-12-31
2021-10-28,BUD,0.5,0.64,bmo,14274000000.0,13882700000.0,2024-12-03,2021-09-30
2021-07-29,BUD,0.75,0.83,bmo,13539000000.0,13539000000.0,2024-12-03,2021-06-30
2021-05-06,BUD,0.51,0.48,bmo,12293000000.0,12065351851.0,2024-12-03,2021-03-31
2021-02-26,BUD,1.08,0.88,bmo,12767000000.0,9865409090.0,2024-12-03,2020-12-31
2020-10-29,BUD,0.79,0.73,bmo,12816000000.0,11193721518.0,2024-12-03,2020-09-30
2020-07-30,BUD,0.46,0.31,bmo,10294000000.0,7166285153.0,2024-12-03,2020-06-30
2020-05-07,BUD,-0.42,-0.18,bmo,11003000000.0,8543505882.0,2024-12-03,2020-03-31
2020-02-27,BUD,0.48,0.53,bmo,13334000000.0,,2024-12-03,2019-12-31
2019-10-25,BUD,1.22,1.36,bmo,13172000000.0,15386761061.0,2024-12-03,2019-09-30
2019-07-25,BUD,1.16,1.1,bmo,13599000000.0,13201381818.0,2024-12-03,2019-06-30
2019-05-07,BUD,1.27,1.27,bmo,12589000000.0,11275365217.0,2024-12-03,2019-03-31
2019-02-28,BUD,0.8,1.15,bmo,14250000000.0,16372340425.0,2024-12-03,2018-12-31
2018-10-25,BUD,0.82,0.86,bmo,13282000000.0,17093356521.0,2024-12-03,2018-09-30
2018-07-26,BUD,1.1,1.11,bmo,14014000000.0,14140252252.0,2024-12-03,2018-06-30
2018-05-09,BUD,0.73,0.79,bmo,13073000000.0,14216887500.0,2024-12-03,2018-03-31
2018-03-01,BUD,1.04,0.98,bmo,14600000000.0,,2024-12-03,2017-12-31
2017-10-26,BUD,1.31,1.23,bmo,14740000000.0,13781300813.0,2024-12-03,2017-09-30
2017-07-27,BUD,0.95,1.14,bmo,14182000000.0,18069030927.0,2024-12-03,2017-06-30
2017-05-04,BUD,0.74,0.88,bmo,9400000000.0,10895454545.0,2024-12-03,2017-03-31
2017-03-02,BUD,0.43,1.03,bmo,14202000000.0,,2024-12-03,2016-12-31
2016-10-28,BUD,0.83,1.19,bmo,11109000000.0,13680527777.0,2024-12-03,2016-09-30
2016-07-29,BUD,1.06,1.09,bmo,10806000000.0,10491262135.0,2024-12-03,2016-06-30
2016-05-04,BUD,0.51,0.87,bmo,9400000000.0,11903023255.0,2024-12-03,2016-03-31
2016-02-25,BUD,1.47,1.23,bmo,10723000000.0,8630707317.0,2024-12-03,2015-12-31
2015-10-30,BUD,1.02,1.26,bmo,11376000000.0,13542857142.0,2024-12-03,2015-09-30
2015-07-30,BUD,1.21,1.34,bmo,11052000000.0,12030370370.0,2024-12-03,2015-06-30
2015-05-06,BUD,1.4,1.01,bmo,10453000000.0,9765000000.0,2024-12-03,2015-03-31
2015-02-26,BUD,1.51,1.41,bmo,12018000000.0,11165659574.0,2024-12-03,2014-12-31
2014-10-31,BUD,1.42,1.51,bmo,12239000000.0,12968476821.0,2024-12-03,2014-09-30
2014-07-31,BUD,1.55,1.34,bmo,12201000000.0,10288902985.0,2024-12-03,2014-06-30
2014-05-07,BUD,0.87,1.05,bmo,10605000000.0,12423000000.0,2024-12-03,2014-03-31
2014-02-26,BUD,1.47,1.31,bmo,11711000000.0,10280648854.0,2024-12-03,2013-12-31
2013-10-31,BUD,1.36,1.32,bmo,11729000000.0,11373575757.0,2024-12-03,2013-09-30
2013-07-31,BUD,0.93,1.03,bmo,10587000000.0,11614864077.0,2024-12-03,2013-06-30
2025-10-15,BX,,,bmo,,,2024-12-08,2025-09-30
2025-07-16,BX,,,bmo,,,2024-12-08,2025-06-30
2025-04-16,BX,,,bmo,,,2024-12-08,2025-03-30
2025-01-23,BX,,1.42,bmo,,3774220000.0,2024-12-08,2024-12-30
2024-10-17,BX,1.01,0.92,bmo,1663044000.0,2412460742.0,2024-12-08,2024-09-30
2024-07-18,BX,0.96,0.982,bmo,2723894000.0,2582788283.0,2024-11-05,2024-06-30
2024-04-18,BX,0.98,0.96,bmo,2721850000.0,2566417918.0,2024-11-05,2024-03-31
2024-01-25,BX,1.11,0.95,bmo,1287168000.0,2571980000.0,2024-11-05,2023-12-31
2023-10-19,BX,0.94,1.01,bmo,2366917000.0,3104830000.0,2024-11-05,2023-09-30
2023-07-20,BX,0.93,0.92,bmo,2738595000.0,2407110000.0,2024-11-05,2023-06-30
2023-04-20,BX,0.97,0.97,bmo,1292104000.0,2487000000.0,2024-11-05,2023-03-31
2023-01-26,BX,1.07,0.96,bmo,1518521000.0,,2024-11-05,2022-12-31
2022-10-20,BX,1.06,0.96,bmo,974090000.0,,2024-11-05,2022-09-30
2022-07-21,BX,1.49,1.47,bmo,760516000.0,3456450000.0,2024-11-05,2022-06-30
2022-04-21,BX,1.55,1.08,bmo,3879505000.0,3529624408.0,2024-11-05,2022-03-31
2022-01-27,BX,1.71,1.37,bmo,4234683000.0,3094350000.0,2024-11-05,2021-12-31
2021-10-21,BX,1.28,0.93,bmo,4457672000.0,2007850000.0,2024-11-05,2021-09-30
2021-07-22,BX,0.82,0.8,bmo,3862075000.0,2007850000.0,2024-11-05,2021-06-30
2021-04-22,BX,0.96,0.72,bmo,4097921000.0,1669430000.0,2024-11-05,2021-03-31
2021-01-27,BX,1.13,0.93,bmo,2783339000.0,2683323426.0,2024-11-05,2020-12-31
2020-10-28,BX,0.63,0.57,bmo,2443102000.0,3250622238.0,2024-11-05,2020-09-30
2020-07-23,BX,0.43,0.43,bmo,2133276000.0,2516069000.0,2024-11-05,2020-06-30
2020-04-23,BX,0.46,0.49,bmo,-2126549000.0,3343439130.0,2024-11-05,2020-03-31
2020-01-30,BX,0.72,0.68,bmo,1660222000.0,1946238333.0,2024-11-05,2019-12-31
2019-10-23,BX,0.58,0.54,bmo,1474212000.0,1585534293.0,2024-11-05,2019-09-30
2019-07-18,BX,0.57,0.48,bmo,1305112000.0,1252047157.0,2024-11-05,2019-06-30
2019-04-18,BX,0.44,0.52,bmo,1734378000.0,2347009568.0,2024-11-05,2019-03-31
2019-01-31,BX,-0.02,-0.00193,bmo,481534000.0,1082970000.0,2024-11-05,2018-12-31
2018-10-18,BX,0.76,0.74,bmo,1566186000.0,1875900000.0,2024-11-05,2018-09-30
2018-07-19,BX,0.9,0.75,bmo,2280637000.0,2193833333.0,2024-11-05,2018-06-30
2018-04-19,BX,0.65,0.45,bmo,1467900000.0,1224761538.0,2024-11-05,2018-03-31
2018-02-01,BX,0.71,0.7,bmo,1510387000.0,1848822535.0,2024-11-05,2017-12-31
2017-10-19,BX,0.69,0.54,bmo,1447508000.0,1358139130.0,2024-11-05,2017-09-30
2017-07-20,BX,0.59,0.62,bmo,1348531000.0,1613786440.0,2024-11-05,2017-06-30
2017-04-20,BX,0.82,0.68,bmo,1604805000.0,1587800000.0,2024-11-05,2017-03-31
2017-01-26,BX,0.68,0.63,bmo,1322703000.0,1477082352.0,2024-11-05,2016-12-31
2016-10-27,BX,0.57,0.48,bmo,1217331000.0,1205642105.0,2024-11-05,2016-09-30
2016-07-21,BX,0.44,0.4,bmo,1023469000.0,1056900000.0,2024-11-05,2016-06-30
2016-04-21,BX,0.31,0.37,bmo,825635000.0,1112864516.0,2024-11-05,2016-03-31
2016-01-28,BX,0.37,0.7,bmo,818300000.0,1115686486.0,2024-11-05,2015-12-31
2015-10-15,BX,-0.35,-0.23,bmo,88745000.0,9942857.14,2024-11-05,2015-09-30
2015-07-16,BX,0.43,0.52,bmo,1082329000.0,1253693023.0,2024-11-05,2015-06-30
2015-04-16,BX,1.37,1.05,bmo,2334554000.0,1907223357.0,2024-11-05,2015-03-31
2015-01-29,BX,1.25,0.96,bmo,1845991000.0,1503475200.0,2024-11-05,2014-12-31
2014-10-16,BX,0.66,0.78,bmo,1306358000.0,1832072727.0,2024-11-05,2014-09-30
2014-07-17,BX,1.15,0.7,bmo,1992001000.0,1394007826.0,2024-11-05,2014-06-30
2014-04-17,BX,0.7,0.56,bmo,1382028000.0,1199550000.0,2024-11-05,2014-03-31
2014-01-30,BX,1.12,0.81,bmo,2219664000.0,1942882726.0,2024-11-05,2013-12-31
2013-10-17,BX,0.56,0.57,bmo,1135819000.0,1195071428.0,2024-11-05,2013-09-30
2013-07-18,BX,0.62,0.52,bmo,1205746000.0,1138459677.0,2024-11-05,2013-06-30
2026-01-13,C,,,bmo,,,2024-12-09,2025-12-30
2025-10-14,C,,,bmo,,,2024-12-09,2025-09-30
2025-07-15,C,,,bmo,,,2024-12-09,2025-06-30
2025-04-15,C,,,bmo,,,2024-12-09,2025-03-30
2025-01-15,C,,1.21,bmo,,19389800000.0,2024-12-09,2024-12-30
2024-10-15,C,1.51,1.31,bmo,19862000000.0,19861827185.0,2024-12-09,2024-09-30
2024-07-12,C,1.52,1.39,bmo,20144000000.0,20070073361.0,2024-11-25,2024-06-30
2024-04-12,C,1.86,1.23,bmo,21094000000.0,20446219800.0,2024-11-25,2024-03-31
2024-01-12,C,0.84,0.73,bmo,18840000000.0,18754900000.0,2024-11-25,2023-12-31
2023-10-13,C,1.52,1.21,bmo,19746000000.0,19316600000.0,2024-11-25,2023-09-30
2023-07-14,C,1.37,1.3,bmo,19440000000.0,19270200000.0,2024-11-25,2023-06-30
2023-04-14,C,1.86,1.67,bmo,20405000000.0,19985700000.0,2024-11-25,2023-03-31
2023-01-13,C,1.1,1.14,bmo,16228000000.0,17960973513.0,2024-11-25,2022-12-31
2022-10-14,C,1.5,1.42,bmo,18498000000.0,18239754516.0,2024-11-25,2022-09-30
2022-07-15,C,2.3,1.68,bmo,18234000000.0,18352009660.0,2024-11-25,2022-06-30
2022-04-14,C,2.31,1.55,bmo,18928000000.0,18194248425.0,2024-11-25,2022-03-31
2022-01-14,C,1.46,1.38,bmo,16810000000.0,18309700000.0,2024-11-25,2021-12-31
2021-10-14,C,2.15,1.65,bmo,17639000000.0,12546562499.0,2024-11-25,2021-09-30
2021-07-14,C,2.63,1.96,bmo,19384000000.0,17628500000.0,2024-11-25,2021-06-30
2021-04-15,C,3.62,2.6,bmo,21157000000.0,17627330769.0,2024-11-25,2021-03-31
2021-01-15,C,2.08,1.34,bmo,19314000000.0,12445925373.0,2024-11-25,2020-12-31
2020-10-13,C,1.55,0.93,bmo,14918000000.0,14120664516.0,2024-11-25,2020-09-30
2020-07-14,C,0.5,0.47,bmo,10992000000.0,15914691961.0,2024-11-25,2020-06-30
2020-04-15,C,1.05,1.04,bmo,14348000000.0,20533561904.0,2024-11-25,2020-03-31
2020-01-14,C,2.15,1.84,bmo,17036000000.0,15728148837.0,2024-11-25,2019-12-31
2019-10-15,C,1.99,1.95,bmo,16512000000.0,17497246376.0,2024-11-25,2019-09-30
2019-07-15,C,1.83,1.8,bmo,16669000000.0,34653610256.0,2024-11-25,2019-06-30
2019-04-15,C,1.87,1.8,bmo,16632000000.0,17880641711.0,2024-11-25,2019-03-31
2019-01-14,C,1.61,1.55,bmo,15274000000.0,16485838509.0,2024-11-25,2018-12-31
2018-10-12,C,1.73,1.69,bmo,16483000000.0,17963820809.0,2024-11-25,2018-09-30
2018-07-13,C,1.63,1.56,bmo,16674000000.0,17675852760.0,2024-11-25,2018-06-30
2018-04-13,C,1.68,1.61,bmo,17069000000.0,18085666666.0,2024-11-25,2018-03-31
2018-01-16,C,1.28,1.19,bmo,15819000000.0,16273250000.0,2024-11-25,2017-12-31
2017-10-12,C,1.42,1.32,bmo,16273000000.0,17121887323.0,2024-11-25,2017-09-30
2017-07-14,C,1.28,1.21,bmo,16489000000.0,17162148437.0,2024-11-25,2017-06-30
2017-04-13,C,1.35,1.24,bmo,16691000000.0,16869511111.0,2024-11-25,2017-03-31
2017-01-18,C,1.14,1.12,bmo,15285000000.0,16713543859.0,2024-11-25,2016-12-31
2016-10-14,C,1.24,1.16,bmo,16014000000.0,16614193548.0,2024-11-25,2016-09-30
2016-07-15,C,1.24,1.1,bmo,16158000000.0,15566774193.0,2024-11-25,2016-06-30
2016-04-15,C,1.1,1.03,bmo,15669000000.0,16437863636.0,2024-11-25,2016-03-31
2016-01-15,C,1.06,1.05,bmo,16200000000.0,,2024-11-25,2015-12-31
2015-10-15,C,1.31,1.28,bmo,17110000000.0,,2024-11-25,2015-09-30
2015-07-16,C,1.45,1.34,bmo,17955000000.0,17278013245.0,2024-11-25,2015-06-30
2015-04-16,C,1.52,1.39,bmo,17981000000.0,18167576158.0,2024-11-25,2015-03-31
2015-01-15,C,0.06,0.09,bmo,16018000000.0,26848500000.0,2024-11-25,2014-12-31
2014-10-14,C,1.15,1.12,bmo,18114000000.0,19175373913.0,2024-11-25,2014-09-30
2014-07-14,C,1.27,1.08,bmo,17846000000.0,16448588709.0,2024-11-25,2014-06-30
2014-04-14,C,1.3,1.14,bmo,18413000000.0,17719107692.0,2024-11-25,2014-03-31
2014-01-16,C,0.82,0.95,bmo,15868000000.0,20213052631.0,2024-11-25,2013-12-31
2013-10-15,C,1.02,1.04,bmo,16252000000.0,18255058823.0,2024-11-25,2013-09-30
2023-12-30,C-PN,-0.9638,,bmo,3616000000.0,,2024-03-13,2023-12-31
2023-09-29,C-PN,1.82,,bmo,6311000000.0,,2023-12-29,2023-09-30
2023-06-29,C-PN,1.48,,bmo,5536000000.0,,2023-09-28,2023-06-30
2023-03-30,C-PN,2.37,,bmo,8099000000.0,,2023-06-30,2023-03-31
2022-12-30,C-PN,1.3,,bmo,18006000000.0,,2023-05-16,2022-12-31
2025-10-22,CARR,,,bmo,,,2024-12-08,2025-09-30
2025-07-23,CARR,,,bmo,,,2024-12-08,2025-06-30
2025-04-23,CARR,,,bmo,,,2024-12-08,2025-03-30
2025-02-04,CARR,,0.52,bmo,,5159722120.0,2024-12-08,2024-12-30
2024-10-24,CARR,0.83,0.807,bmo,5984000000.0,6590154160.0,2024-12-08,2024-09-30
2024-07-25,CARR,0.87,0.846,bmo,6689000000.0,7054161239.0,2024-11-04,2024-06-30
2024-04-25,CARR,0.62,0.503,bmo,6182000000.0,6336413550.0,2024-11-04,2024-03-31
2024-02-06,CARR,0.53,0.51,bmo,5102000000.0,5230000000.0,2024-11-04,2023-12-31
2023-10-26,CARR,0.89,0.78,bmo,5731000000.0,5890060000.0,2024-11-04,2023-09-30
2023-07-27,CARR,0.79,0.76,bmo,5992000000.0,5826350000.0,2024-11-04,2023-06-30
2023-04-25,CARR,0.52,0.48,bmo,5273000000.0,5765150000.0,2024-11-04,2023-03-31
2023-02-07,CARR,0.4,0.4,bmo,5105000000.0,5071850000.0,2024-11-04,2022-12-31
2022-10-27,CARR,0.7,0.65,bmo,5451000000.0,,2024-11-04,2022-09-30
2022-07-28,CARR,0.69,0.62,bmo,5211000000.0,4622661290.0,2024-11-04,2022-06-30
2022-04-28,CARR,0.54,0.47,bmo,4654000000.0,3960851063.0,2024-11-04,2022-03-31
